activity,ATS5m,AATS1v,AATS7v,AATS8v,AATS6e,AATS1p,AATS8p,AATS1i,ATSC4m,ATSC8v,ATSC1e,AATSC4m,AATSC8v,AATSC0p,AATSC6i,MATS4m,MATS8v,MATS6i,MATS4s,GATS6c,GATS3e,GATS4e,GATS1i,GATS4s,GATS5s,VE1_Dzs,VE2_Dzs,VE3_Dzs,BCUTp.1l,BCUTp.1h,nBondsT,SpMax1_Bhm,SpMax2_Bhm,SpMax4_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax4_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin4_Bhv,SpMax1_Bhe,SpMax2_Bhe,SpMax4_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMax4_Bhp,SpMin1_Bhp,SpMin2_Bhp,SpMin4_Bhp,SpMax2_Bhi,SpMax4_Bhi,SpMin1_Bhi,SpMin2_Bhi,SpMin7_Bhi,SpMin2_Bhs,SpMin4_Bhs,SpMin6_Bhs,SpMin8_Bhs,C1SP1,C3SP2,SCH.4,SCH.5,SCH.6,SCH.7,VCH.4,VCH.5,VCH.6,VCH.7,VC.5,SPC.6,VPC.4,VPC.6,ASP.1,ASP.6,ASP.7,VE3_Dt,ntsC,naasC,ntN,StsC,SdssC,StN,SdO,minHBa,minsssCH,mintsC,mindssC,mintN,minsF,maxHBa,maxtsC,maxtN,maxsF,gmax,MAXDP,MAXDP2,SIC2,CIC2,BIC2,BIC4,ZMIC1,ZMIC2,ZMIC3,MLogP,MDEC.22,MDEO.11,MDEN.12,MDEN.13,MDEN.22,TopoPSA,MWC7,MWC8,MWC9,MWC10,SRW5,SRW7,SRW8,SRW10,TSRW,WTPT.4,MACCSFP41
Non-Inhibitor,0.09982527,0.2458529,0.357196852,0.65024101,0.253798874,0.161672696,0.511278218,0.514931838,0.459328263,0.537745997,0.862873451,0.446318943,0.299734001,0.164713777,0.604552166,0.463430512,0.334134113,0.338441977,0.484290186,0.462258624,0.531552176,0.250639318,0.542899755,0.225643013,0.160764411,0.103022205,0.082159964,0.945430136,0.238825171,0.357895417,0,0.093054474,0.150187466,0.57511816,0.434782351,0.841865088,0.652460718,0.472426547,0.709644298,0.604960458,0.569335335,0.764858611,0.724478238,0.461274075,0.663977607,0.723169712,0.515586601,0.712610044,0.621730729,0.638691454,0.392668017,0.639030242,0.516283821,0.556366832,0.620852205,0.767809718,0.779508905,0.627327996,0.739351368,0.517164844,0.698601893,0.582197894,0.711362418,0.599914011,0.670665296,0.547298672,0,0.25,0,0,0.197352928,0.137729059,0,0,0.12139721,0.052987683,0.020481184,0.154495891,0.110230661,0.063698874,0.405937743,0.369836312,0.385432976,0.936683145,0,0.416666667,0,0,0.894268908,0,0.070548334,0.345823884,0.785397761,0,0.444593702,0,0,0.739176204,0,0,0,0.661486776,0.555146339,0.555146339,0.709134269,0.232621231,0.738963385,0.791441493,0.092150035,0.058389202,0.058702158,0.382352941,0.462801525,0.061463494,0,0,0.121416625,0.082012551,0.52050834,0.53458276,0.535391224,0.534815559,0,0,0.492544413,0.550076619,0.542156033,0.160903957,0
Non-Inhibitor,0.12901031,0.333027359,0.430642357,0.675789784,0.412189924,0.206071532,0.530573955,0.53045422,0.435419857,0.565317829,0.804237166,0.42454766,0.326193126,0.210595232,0.604270507,0.40910706,0.362048184,0.338574052,0.399028612,0.607327668,0.525554308,0.364320589,0.675079982,0.38550668,0.231005903,0.109587177,0.087395514,0.946932529,0.232351484,0.351167079,0,0.107450181,0.181492864,0.600587224,0.418077275,0.683544883,0.625354958,0.480927141,0.625858682,0.594349132,0.566270641,0.703878217,0.67288978,0.475456841,0.629720487,0.695706158,0.512507185,0.597877537,0.596213669,0.608451181,0.394810454,0.557332596,0.516268107,0.547460078,0.628836806,0.732111336,0.72966259,0.618574236,0.676089633,0.525566058,0.565438193,0.569225224,0.562379065,0.57431351,0.544147885,0.506358085,0,0.125,0,0,0.197352928,0.134020258,0,0,0.113599595,0.050009361,0.023963333,0.191204836,0.117714053,0.068821295,0.378241133,0.321705308,0.332870147,0.906801351,0,0.416666667,0,0,0.872539121,0,0.109269269,0.256420785,0.785397761,0,0.34781491,0,0,0.780753016,0,0,0,0.715447729,0.649123929,0.645678142,0.773222303,0.176943833,0.797415675,0.766634046,0.078512229,0.070326347,0.090156034,0.264705882,0.344419217,0.120787222,0,0,0.060708313,0.099712378,0.548326533,0.563800073,0.566503038,0.566178083,0,0,0.513128001,0.574321476,0.56607672,0.191146737,0
Non-Inhibitor,0.164057586,0.405384464,0.377641413,0.605732155,0.185720632,0.432997942,0.556378131,0.318201706,0.274553776,0.751159379,0.804101633,0.326360777,0.462474934,0.515914238,0.558488021,0.175400172,0.500445173,0.269397668,0.272826318,0.323430796,0.583771492,0.63958692,0.611366591,0.635730245,0.437925981,0.253304187,0.183071099,0.964383711,0.385842828,0.576634871,0,0.343191886,0.276574085,0.784705548,0.51232556,0.812478212,0.664871323,0.699751342,0.919612213,0.817351438,0.712608468,0.841338552,0.709826581,0.71823891,0.882408276,0.828660261,0.617937937,0.82349454,0.661363247,0.734893582,0.822026608,0.896175774,0.785366391,0.870814966,0.63992893,0.83405455,0.70189548,0.840634974,0.809426658,0.692487439,0.810670543,0.657231031,0.804016548,0.784944684,0.74269029,0.678842992,0,0.125,0,0.140255832,0.411791266,0.312344894,0,0.186075196,0.320674506,0.153135129,0.113565069,0.312251272,0.271299898,0.173679717,0.172796578,0.228498172,0.228436528,0.964405323,0,0.583333333,0,0,0.897943326,0,0.11704598,0.125210793,0.785397761,0,0.484503333,0,0,0.831241781,0,0,0,0.780975165,0.763245537,0.738117439,0.591432513,0.32838596,0.576493158,0.662288507,0.126548866,0.107177627,0.110825447,0.411764706,0.46224722,0.072674194,0,0,0.012141663,0.104298242,0.699678889,0.716647361,0.716103719,0.713381556,0.491856045,0.678176857,0.651985991,0.721164559,0.722774649,0.127484633,0
Non-Inhibitor,0.084861975,0.374682521,0.375527911,0.674678035,0.10649072,0.37322009,0.608841499,0.244101846,0.424066174,0.601440973,0.780231382,0.419692302,0.367433307,0.270322558,0.54434689,0.394152382,0.404326714,0.213838613,0.252018173,0.399734507,0.42841232,0.754551503,0.483215902,0.716561329,0.57165464,0.357031594,0.330288945,0.978406894,0.349706248,0.409622539,0.25,0.158750187,0.134380703,0.526798825,0.763918026,0.808404666,0.506907655,0.799020347,0.548638006,0.51525277,0.848032037,0.745877579,0.509425897,0.719792954,0.573672408,0.533802918,0.829535843,0.583793411,0.518021139,0.618020314,0.699854719,0.485637001,0.692550856,0.499676345,0.856481732,0.74584625,0.544918563,0.578635555,0.544292997,0.829893822,0.52956706,0.582197894,0.752026303,0.552943089,0.678670147,0.501131375,0.25,0.375,0,0,0.218091587,0.216095989,0,0,0.205590058,0.107570573,0.066878429,0.234730018,0.18907954,0.133539432,0.234759818,0.230086357,0.229828077,0.986037441,0.25,0.333333333,0.25,0.304518071,0.906141953,0.233740946,0.039247163,0.265525432,0.810505228,0.790745443,0.57355258,0.883862887,0,0.797160887,0.751356019,0.883862887,0,0.736742877,0.686211243,0.679696551,0.600324917,0.303620516,0.596592074,0.693297905,0.068671463,0.065134322,0.059695591,0.5,0.454935562,0,0.013064231,0.1237308,0,0.032422865,0.597128812,0.620854092,0.629451892,0.633703436,0,0,0.546810418,0.633087714,0.620686766,0.031053867,1
Non-Inhibitor,0.161569517,0.358457254,0.583205187,0.724186302,0.350823515,0.353253075,0.660329403,0.432485256,0.592887419,0.343628051,0.880209577,0.544443122,0.169500844,0.350506499,0.743699412,0.753158668,0.20169268,0.620100061,0.498425216,0.773104907,0.330401946,0.424181622,0.3802493,0.367935518,0.500672865,0.031347961,0.024166594,0.913766666,0.243966025,0.585976202,0,0.205771736,0.156472411,0.686767307,0.439886347,0.866349681,0.553369108,0.635443633,0.694173317,0.777139285,0.548715626,0.795492147,0.615917109,0.594170215,0.671439954,0.80943342,0.560293382,0.704733558,0.579761084,0.640932704,0.632321822,0.6237051,0.753641036,0.82633284,0.577194661,0.79981094,0.65496451,0.656057805,0.813201597,0.578648348,0.676563448,0.582197894,0.81907791,0.684952924,0.739676207,0.520184287,0,0.125,0,0.171777611,0.329813631,0.185421154,0,0.166430714,0.273884787,0.089682808,0.040476561,0.209875682,0.155209766,0.101061478,0.314027834,0.256201734,0.255560301,0.962461245,0,0.416666667,0,0,0.900407611,0,0.074322943,0.085425,0.83269278,0,0.51126912,0,0,0.822226621,0,0,0,0.769274733,0.742868239,0.735720691,0.441340636,0.437538343,0.415976962,0.719821438,0.146014418,0.129768273,0.096620999,0.411764706,0.545691534,0.05729441,0,0,0.134190802,0.105344141,0.601342124,0.61853276,0.620309188,0.620401343,0.491856045,0.659202092,0.547248311,0.607143612,0.60893339,0.088917524,0
Non-Inhibitor,0.100070033,0.240225131,0.389971093,0.618610491,0.305914098,0.194910904,0.536659243,0.398281567,0.523922449,0.420327292,0.858465971,0.49150107,0.19192433,0.179116726,0.777152479,0.625998001,0.221644379,0.716106341,0.387490826,0.236473472,0.204712707,0.411417063,0.482810971,0.386672636,0.22766901,0.490882432,0.454113987,0.985081925,0.253981046,0.312648168,0,0.097581337,0.154846626,0.487400319,0.412416782,0.775100106,0.686911488,0.510410484,0.76198928,0.449109174,0.537919982,0.658591341,0.614033269,0.491923745,0.746536122,0.594364175,0.519314741,0.523472299,0.559165783,0.665142093,0.432733009,0.694340667,0.418779961,0.389984957,0.604412468,0.645834963,0.647076585,0.729162583,0.56752983,0.543330887,0.469185938,0.539604962,0.65488805,0.669117301,0.612057852,0.506921843,0,0.25,0,0.312033443,0.373075115,0.317044546,0,0.581816697,0.541880701,0.340866444,0.063578691,0.212190322,0.212072611,0.144112826,0.288101935,0.273927661,0.26107154,0.987790759,0,0.25,0,0,0.87840831,0,0.108082975,0.402963174,0.786248985,0,0.37357666,0,0,0.779325605,0,0,0,0.713595147,0.645897502,0.645897502,0.66093052,0.262468404,0.703038346,0.805969359,0.073439334,0.050342596,0.04828651,0.382352941,0.160796937,0.134128543,0,0,0,0.074208536,0.567543786,0.590197657,0.598243104,0.601784963,0.624492146,0.767761493,0.508324266,0.583347714,0.593125403,0.150950288,0
Non-Inhibitor,0.061228182,0.395652282,0.430326926,0.696279449,0.263035639,0.333493622,0.605416586,0.45555798,0.356833168,0.608040888,0.890289184,0.319290505,0.393369248,0.450900483,0.644682015,0.368071254,0.433413717,0.425284468,0.424661145,0.588767114,0.655293833,0.56319593,0.315419998,0.399678426,0.376907369,0.062387566,0.060119339,0.943983705,0.187373863,0.238673239,0,0.996573794,0.164031637,0.559113031,0.391656132,0.772385891,0.467356825,0.389914631,0.717697112,0.407534041,0.465543762,0.745065088,0.514141553,0.370858795,0.663082442,0.543241763,0.443786937,0.698922042,0.417032756,0.474715227,0.343877834,0.661421396,0.502309507,0.356762725,0.513503749,0.745914935,0.598212777,0.636457533,0.541278174,0.454401123,0.682086004,0.45986955,0.752100105,0.498200926,0.487867575,0.383105658,0,0.125,0,0,0.129784452,0.10472451,0,0,0.069188105,0.055099966,0,0.084255298,0.088751964,0.036608277,0.494888034,0.531818753,0.556800235,0.947747279,0,0.333333333,0,0,0.900241212,0,0.068063882,0.390888797,0.785397761,0,0.509461778,0,0,0.72293113,0,0,0,0.640402915,0.518427001,0.514457111,0.630714395,0.265542184,0.621703164,0.72403486,0.10547807,0.106442559,0.118817237,0.294117647,0.364396687,0.050736997,0,0,0.030354156,0.069471821,0.372812248,0.38521714,0.38746883,0.388105674,0,0,0.36340153,0.41492876,0.405320416,0.124472619,0
Non-Inhibitor,0.114526104,0.357486713,0.424067155,0.67233546,0.080787531,0.361095144,0.590851867,0.265385336,0.22942579,0.525706363,0.828617198,0.302091144,0.297727691,0.364069985,0.655089006,0.036524689,0.335480715,0.447074358,0.240890118,0.156468796,0.702222324,0.778489195,0.638578816,0.720192726,0.421602957,0.002023519,0.001462463,0.83477271,0.420648105,0.547344545,0,0.343170812,0.199560873,0.709199294,0.486855508,0.868782076,0.616631366,0.770997357,0.775132723,0.864449,0.74953547,0.826830304,0.662407504,0.77319763,0.816887017,0.882260997,0.687131928,0.770000685,0.640619921,0.754511291,0.846661671,0.707108941,0.929684712,0.892045325,0.667134573,0.829220783,0.660798438,0.771917116,0.888867426,0.747001476,0.751330136,0.662114662,0.769000947,0.701359055,0.738597516,0.760474588,0,0.25,0.232953023,0.171777611,0.418521748,0.315086409,0.235921486,0.071620376,0.249920069,0.120659706,0.09526456,0.251102183,0.227825474,0.113799523,0.172796578,0.232323105,0.250408098,0.922544749,0,0.5,0,0,0.905204275,0,0.116254645,0.320949282,0.898158292,0,0.563368005,0,0,0.826793539,0,0,0,0.775201962,0.753191012,0.730854924,0.530940038,0.381375102,0.516606342,0.51897432,0.132100734,0.118777353,0.122413392,0.529411765,0.634241361,0.053767164,0,0,0,0.067732009,0.689274215,0.703999948,0.702168272,0.698173193,0.806495691,0.834931616,0.645681373,0.710320419,0.724343299,0.126166866,0
Non-Inhibitor,0.162425008,0.295534585,0.374502415,0.606609999,0.335378742,0.245071095,0.500577752,0.489277362,0.404187203,0.674942867,0.836245693,0.410272133,0.410627859,0.314163978,0.620573818,0.363697627,0.454734579,0.373984772,0.250147625,0.526998027,0.419277695,0.585872668,0.647563151,0.564206971,0.39251797,0.821998827,0.559138862,0.99599736,0.225627497,0.55405992,0,0.343413464,0.178048834,0.553893422,0.374602791,0.803456025,0.718076018,0.671063726,0.78459747,0.620392526,0.629810643,0.840133454,0.718782797,0.700273178,0.778770925,0.708484726,0.578059442,0.770241823,0.661210615,0.817323509,0.821639335,0.695174478,0.736210536,0.639914409,0.589278717,0.837931476,0.728728872,0.747593416,0.695419846,0.655378071,0.759841337,0.679876431,0.715272268,0.784571779,0.77945454,0.56042118,0,0.125,0,0.210383748,0.174074824,0.173608876,0,0.303859522,0.149765883,0.082876376,0.06312104,0.271469616,0.171129375,0.097337846,0.387413672,0.331602776,0.327061681,0.935124253,0,0.416666667,0,0,0.865030461,0,0.188105205,0.311749287,0.785397761,0,0.30628661,0,0,0.797938875,0,0,0,0.737752598,0.687969757,0.66563367,0.687861382,0.259308826,0.714745758,0.824822278,0.120841489,0.097333191,0.090747707,0.294117647,0.482861614,0.287403554,0,0,0.017345232,0.152671065,0.633460769,0.647291785,0.645527507,0.642099217,0.491856045,0.637329405,0.595116538,0.65730078,0.657030687,0.243853179,0
Non-Inhibitor,0.122502755,0.335690687,0.360868431,0.586254815,0.085273916,0.303629692,0.531618558,0.299579326,0.405222654,0.641299756,0.773964697,0.416261233,0.377534692,0.20754707,0.642955918,0.342942454,0.41514288,0.421918546,0.384642106,0.083164133,0.313272674,0.451575645,0.490222017,0.52423321,0.508636941,0.351803204,0.254259512,0.973198807,0.344759683,0.39464903,0.25,0.13706079,0.16639725,0.6339678,0.651525733,0.920652462,0.698720416,0.753508479,0.799268315,0.795529542,0.698267606,0.851904919,0.712445893,0.740137441,0.752942115,0.824327263,0.690491003,0.812316342,0.686347606,0.728159691,0.643114388,0.725527859,0.809981778,0.789275953,0.714370189,0.840508019,0.731760043,0.737751391,0.845824377,0.69639205,0.792614852,0.668409386,0.862708728,0.753431805,0.738937627,0.710731594,0.25,0.75,0,0.312033443,0.452060435,0.347799889,0,0.214657143,0.267760484,0.1316999,0.080541208,0.275745412,0.235369408,0.142147593,0.203599457,0.236391153,0.219452183,0.968501297,0.25,0.75,0.25,0.284667399,0.906349085,0.233299765,0.041030427,0.339621933,0.892812932,0.739198984,0.575802333,0.882194614,0,0.836067865,0.702377245,0.882194614,0,0.787238755,0.774154112,0.774154112,0.619438252,0.31337929,0.617474425,0.604616178,0.099479859,0.08383369,0.091588547,0.647058824,0.486708254,0,0.017418974,0.068739333,0.060708313,0.057584778,0.68941943,0.705366285,0.704876383,0.701866565,0.624492146,0.767761493,0.629697982,0.695084779,0.704123313,0.067481764,1
Non-Inhibitor,0.708648447,0.070993119,0.333234066,0.556913132,0.290153556,0.019314741,0.485000663,0.70785137,0.488215103,0.374539064,0.418578681,0.453080224,0.317964604,0.095810027,0.733404806,0.487317292,0.352760006,0.622013947,0.309815966,0.363489132,0.526176659,0.520494712,0.869851418,0.466955761,0.29998177,0.006284706,0.001562894,0.616595273,0.234477988,0.405485405,0,0.064046166,0.149791751,0.755784375,0.232995277,0.769840276,0.914651805,0.181430813,0.589855335,0.882007302,0.349086307,0.73175452,0.941612607,0.316361358,0.670698263,0.948219757,0.168708937,0.53611966,0.869406589,0.975580315,0.111699854,0.506043343,0.733135828,0.866523301,0.418495187,0.763272128,0.963280538,0.670843894,0.962088728,0.158819958,0.486997592,0.976337787,0.593969664,0.869561603,0.992370047,0.977267871,0,0,0,0.343555222,0.211937123,0.220762362,0,0.496200522,0.227375316,0.111771793,0.159126173,0.680759293,0.502640447,0.273251145,0.518438291,0.312942801,0.270581235,0.786009755,0,0,0,0,0.529878065,0,0.610565899,0.2785794,0.328938312,0,0.198579751,0,0,0.907740312,0,0,0,0.880259682,0.936157971,0.936157971,0.291127495,0.760474688,0.325590867,0.751521857,0.626200544,0.515240195,0.340099642,0.676470588,0,0,0.540194521,0.538302467,0.407655659,0.584214972,0.9433789,0.929137647,0.89713956,0.869243842,0.624492146,0.757912539,0.918994068,0.923090667,0.944265002,0.564694642,0
Non-Inhibitor,0.118282545,0.212050193,0.382385174,0.539425368,0.152521984,0.223843904,0.493148355,0.242625414,0.49255821,0.589930132,0.752158207,0.465664962,0.345280764,0.235416897,0.72406202,0.538222748,0.382744048,0.600244458,0.842291694,0.520194214,0.342203634,0.226126846,0.390054255,0.18268985,0.445595566,0.197848485,0.152524241,0.960117858,0.446782132,0.35501234,0,0.100415918,0.140074677,0.50677245,0.56847086,0.834344088,0.832265657,0.574613599,0.688626924,0.709745464,0.587976839,0.737812153,0.764058483,0.501575591,0.623294342,0.697778344,0.602285345,0.696372338,0.754459672,0.689916225,0.489029802,0.62550603,0.746938088,0.713039114,0.611714786,0.727961232,0.744530677,0.594898882,0.71672832,0.628511036,0.67720895,0.629949278,0.752035579,0.822051842,0.732014078,0.660345861,0,0.75,0,0,0.114799275,0.100795468,0,0,0.062415268,0.037159597,0.034838557,0.196073954,0.158373694,0.083352232,0.500122764,0.336537674,0.330739736,0.969363199,0,0.5,0,0,0.936153144,0,0.036461511,0.565963068,0.785397761,0,0.268962921,0,0,0.736383982,0,0,0,0.657862857,0.548834976,0.548834976,0.514086435,0.404285215,0.545270933,0.730837253,0.123476667,0.0849076,0.066312347,0.705882353,0.512000357,0.105537206,0,0,0,0.04224828,0.5382148,0.558274097,0.562335613,0.566604571,0,0,0.497875245,0.565084167,0.555576321,0.122828947,0
Non-Inhibitor,0.048201901,0.199216198,0.328521471,0.585666108,0.141073069,0.174045519,0.511837128,0.479931048,0.421321407,0.506719116,0.85416013,0.41544515,0.259129533,0.170537942,0.725862567,0.35061262,0.292673476,0.597971439,0.39328325,0.394938421,0.385074329,0.474746942,0.5274922,0.447093254,0.329719815,0.263561195,0.243819736,0.972043028,0.191819873,0.16444359,0,0.083024108,0.120286612,0.489792757,0.466788314,0.840011392,0.694989036,0.415990863,0.592644522,0.496921487,0.482664517,0.768421744,0.644387036,0.399555961,0.570080623,0.611589293,0.45795223,0.650409353,0.557173645,0.569030496,0.344581286,0.543522127,0.540909883,0.466299273,0.538738756,0.742669837,0.675255005,0.568906795,0.625823679,0.472264414,0.603214131,0.535221132,0.65056243,0.702376373,0.60315615,0.467445093,0,0.25,0,0,0.144368648,0.070738766,0,0,0.124472038,0.043251443,0.006476719,0.080514072,0.078811725,0.034351449,0.515285328,0.501304134,0.535707751,0.976556387,0,0.166666667,0,0,0.926881896,0,0.104699625,0.382339268,0.785397761,0,0.464321347,0,0,0.735140166,0,0,0,0.656248557,0.546023534,0.546023534,0.593515621,0.315073512,0.628551932,0.830281993,0.078054199,0.058248671,0.044386005,0.382352941,0.502312317,0.104101854,0,0,0.030354156,0.077024418,0.386716628,0.398228581,0.400042356,0.400187426,0,0,0.376922179,0.42651887,0.417634411,0.118562024,0
Non-Inhibitor,0.080398487,0.26653181,0.331915209,0.669371012,0.116796907,0.309251674,0.597032538,0.371883742,0.265356431,0.567454496,0.835621324,0.299488829,0.324998156,0.379609368,0.721446234,0.050127766,0.362730875,0.580292147,0.403702283,0.254621384,0.647639773,0.757081904,0.822164971,0.796614183,0.565648394,0.729343391,0.674713563,0.993383039,0.858145676,0.518223443,0,0.342917501,0.234888743,0.416981142,0.587139808,0.74015682,0.659664216,0.860731023,0.841107019,0.555958856,0.798936234,0.817917717,0.618354,0.89490874,0.883397801,0.586557522,0.698513061,0.747822859,0.5677491,0.704412852,0.826368254,0.875557439,0.673689142,0.544679641,0.799073341,0.774430359,0.611146462,0.785203469,0.623153819,0.710671768,0.76844044,0.656717222,0.858228994,0.676868593,0.719753392,0.632850125,0,0.25,0,0.140255832,0.257383756,0.233590911,0,0.078456191,0.112230438,0.072033998,0.10212491,0.259051787,0.217799744,0.107408901,0.286082515,0.212966116,0.204445935,0.994668485,0,0.333333333,0,0,0.904305416,0,0.077663584,0.313861013,0.785397761,0,0.553605063,0,0,0.788098397,0,0,0,0.724981018,0.665726964,0.643390876,0.570601458,0.330152808,0.560646042,0.467699147,0.073190699,0.078346187,0.093976972,0.382352941,0.206615022,0.055843291,0,0,0.030354156,0.051490406,0.605141738,0.631027165,0.639621993,0.644809815,0.491856045,0.678176857,0.550155164,0.635308334,0.633601453,0.059289981,0
Non-Inhibitor,0.177253435,0.417645073,0.512861423,0.81282827,0.316887894,0.432956371,0.711473457,0.277570124,0.508306283,0.583874243,0.796258289,0.488314976,0.344847112,0.423330721,0.726812015,0.560923409,0.382530279,0.593180184,0.524939654,0.369220661,0.572758549,0.396030631,0.531071549,0.348552163,0.549459637,0.590626873,0.455322746,0.987633501,0.557100877,0.51590895,0,0.341957326,0.190512253,0.802412979,0.45998701,0.810972679,0.727099548,0.651246982,0.716924432,0.767894306,0.660981323,0.776425855,0.692045358,0.685800513,0.692735644,0.786887481,0.595289139,0.708640872,0.689966358,0.65676914,0.814583064,0.638959856,0.872919699,0.815756458,0.582724275,0.785186312,0.652375508,0.66084524,0.732501501,0.661278348,0.69230445,0.624137382,0.726507502,0.770433662,0.686201246,0.537493328,0,0.25,0,0,0.182768733,0.168643288,0,0,0.087163702,0.053738524,0.042092329,0.246028732,0.153484663,0.083750438,0.351735565,0.343873586,0.259452706,0.962219627,0,0.583333333,0,0,0.893354068,0,0.118703156,0.232657519,0.785397761,0,0.434657185,0,0,0.806755941,0,0,0,0.74919593,0.707899294,0.677054221,0.717102709,0.225033735,0.719902715,0.87721215,0.114828953,0.085947545,0.074546719,0.411764706,0.319307445,0.080539962,0,0,0.117226463,0.082344423,0.593244406,0.612718294,0.611642425,0.613500847,0,0,0.563115828,0.630088782,0.62179402,0.125684097,0
Non-Inhibitor,0.078977036,0.450486191,0.627847959,0.726821788,0.172004825,0.543828948,0.703300054,0.20815562,0.463682001,0.547016012,0.782117427,0.44994134,0.29465814,0.694310947,0.732588315,0.473280097,0.336682444,0.599846823,0.51415774,0.532102241,0.536951151,0.432962168,0.39683557,0.303243238,0.149788109,0.276548755,0.290721014,0.975756521,0.502456968,0.539898294,0.25,0.996598955,0.212335232,0.602354379,0.439278383,0.781934268,0.500834674,0.50566002,0.722963225,0.316580302,0.569830476,0.72331951,0.372706276,0.459350559,0.642995256,0.29307891,0.534319434,0.704594377,0.343068107,0.567728626,0.481084902,0.673107477,0.510877479,0.38534946,0.579462781,0.699612971,0.360444706,0.606352261,0.335991846,0.538035492,0.690093892,0.480858313,0.785030004,0.547256664,0.570325986,0.410117154,0.25,0.375,0,0,0.161137991,0.194774051,0,0,0.103919581,0.104790968,0.0714027,0.154881159,0.20422886,0.128524504,0.330262001,0.323531172,0.316429712,0.938272999,0.25,0.5,0.25,0.314913201,0.904305416,0.245755502,0,0.132529112,0.785397761,0.817738591,0.553605063,0.929294466,0,0.094358618,0.777004557,0.929294466,0,0.446055456,0.330722953,0.320438701,0.768305342,0.168135922,0.77443509,0.777843034,0.06960368,0.063509867,0.071066567,0.411764706,0.331566854,0,0.032660576,0.103109,0,0.040699545,0.481434665,0.504771654,0.515694631,0.521748605,0,0,0.442711857,0.525086831,0.510701445,0,1
Non-Inhibitor,0.056931256,0.473329037,0.585700024,0.643982923,0.501900815,0.41821609,0.523915777,0.527338387,0.423407238,0.567948276,0.94061492,0.386032185,0.317235499,0.439205426,0.721469433,0.306080492,0.351034717,0.574876534,0.249793176,0.30961001,0.325889513,0.507652567,0.185207647,0.475233284,0.3624337,0.274647304,0.317594331,0.977444145,0.230451635,0.4596724,0,0.132018002,0.142234636,0.443952996,0.327507726,0.773977906,0.236244654,0.447602823,0.654751762,0.217083924,0.490416795,0.71651392,0.286472765,0.443310716,0.60465776,0.339865154,0.461019724,0.659107614,0.216111094,0.474715227,0.412662023,0.590805923,0.226418824,0.184459395,0.558788421,0.712531255,0.363923688,0.583570595,0.337421637,0.481837017,0.633531973,0.249671774,0.724202464,0.252973626,0.504838949,0.015009101,0,0,0,0,0.132460702,0.083532239,0,0,0.0699051,0.040673187,0.027478392,0.11185134,0.09897043,0.05331874,0.440116013,0.40988939,0.392401534,0.990673746,0,0.333333333,0,0,0.904305416,0,0.066183446,0.094555362,0.785397761,0,0.553605063,0,0,0.674403446,0,0,0,0.577420692,0.4087381,0.401590552,0.442374594,0.364086612,0.384658593,0.757861388,0.120909778,0.114645272,0.115259409,0.176470588,0.262970682,0.161079924,0,0,0,0.099420733,0.382589432,0.406675857,0.419955877,0.428690697,0,0,0.349156185,0.425230824,0.40982642,0.11611189,0
Non-Inhibitor,0.115657491,0.280435715,0.348648131,0.65523653,0.211061119,0.293116966,0.578788879,0.520200675,0.393227155,0.531475947,0.779233554,0.396335467,0.299249381,0.424048162,0.650185297,0.361282019,0.33615104,0.453150857,0.195758295,0.337618216,0.574017483,0.595656421,0.612572395,0.620720846,0.118087404,0.746624157,0.616696387,0.993667678,0.406211518,0.55384924,0,0.342434692,0.202709844,0.554450042,0.342761116,0.755535045,0.702822021,0.664072172,0.729302127,0.566695991,0.668374763,0.748009483,0.691005544,0.679617404,0.696165206,0.648084564,0.602223793,0.695761328,0.600762856,0.60872417,0.807181232,0.657250024,0.720675243,0.533295902,0.585223107,0.761022207,0.704434614,0.664640387,0.665195676,0.670915981,0.683753168,0.525139261,0.728546329,0.706720441,0.638278172,0.556935589,0,0,0,0,0.105968562,0.132090173,0,0,0.059918657,0.044588676,0.102094971,0.206917805,0.189641016,0.080531135,0.414243499,0.337586222,0.348493926,0.980016064,0,0.5,0,0,0.897101165,0,0.113952802,0.236044396,0.785397761,0,0.475356214,0,0.842225091,0.832896281,0,0,0.842225091,0.783122477,0.637112857,0.612309667,0.671059541,0.260088764,0.702466163,0.726887508,0.098658577,0.083956239,0.088586279,0.294117647,0.193133342,0.066484274,0,0,0.096368439,0.074590692,0.546111531,0.56377239,0.567390955,0.568348396,0,0,0.524422368,0.594563077,0.584639167,0.088992691,0
